Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a48e52633fb721e4dcdd307d5b4c838667803e51164e160a46c0a4ea92cc23c8,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.127845,51.526248,On or near BURTON STREET,E01000943,Camden 025E,Investigation complete; no suspect identified
120f0333567ef9f680f7e0a52c9c7565003a0fbf2fa8a71c08ff63d51aa21957,2018-10,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0cf0b86278724405b22ae96ab5681865ea47ae6130c12c9d454cc098a2077219,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.076437,51.51905,On or near BRUSHFIELD STREET,E01004307,Tower Hamlets 015B,Investigation complete; no suspect identified
8994411ee547db6b29f9a64bf2d81e5fcbc376e2852cae6250f3517a9d8dfc38,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.448821,51.567206,On or near FARM CLOSE,E01002459,Hillingdon 011B,Investigation complete; no suspect identified
d71f912e819ffceae53af47427fd5c261ccd3e755715199af4cd38a5f6967a36,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.183015,51.395402,On or near THE DRIVE,E01003437,Merton 022C,Suspect charged
2705db919544b3e7e2072bbbcf9af95153aecd1a7fb2bf6ec70c050cdf2b2cd5,2018-10,Metropolitan Police Service,Metropolitan Police Service,0.045209,51.492145,On or near TAMAR STREET,E01001709,Greenwich 004B,Investigation complete; no suspect identified
da3e4cc2ecbb709dd829ebae199334c3210fcd4beef36ad0df39e640e7ec57ff,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.23756,51.550654,On or near DEACON ROAD,E01000641,Brent 024C,Investigation complete; no suspect identified
a62556beb08236c1617d96ff586ecc7d45bb85fb28297aa3feb04d0cce0d0ce5,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.30412,51.5473,On or near BASSINGHAM ROAD,E01000631,Brent 019C,Investigation complete; no suspect identified
5c3a6dafd714e94042fc788fd512235669cf0edb8ddc4509b15b7df31169357a,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.252817,51.573327,On or near HILLWAY,E01000624,Brent 005D,Investigation complete; no suspect identified
fcda1bb84d899cb023f57b402ebce45b8a01b5693d29b6130163e6c7719fb137,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.332063,51.577879,On or near KENTON AVENUE,E01002126,Harrow 023A,Investigation complete; no suspect identified
4a77c0d4b950f18147468a67875ae93ca21c7db54ada66be1b51ed5f0ae8318a,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.144251,51.614464,On or near REGAL DRIVE,E01000160,Barnet 015C,Investigation complete; no suspect identified
682058de2599c8c92f3fab9ef5875f2c01f2a9748b303a7d914b833e3afa0a28,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.223735,51.650745,On or near FIELD END,E01000253,Barnet 007B,Investigation complete; no suspect identified
6f3748233f94c143559f4d9360ee1ade68b9d5d9c39937cddef2f8ec7a90f254,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.245933,51.610443,On or near M1,E01000258,Barnet 016B,Suspect charged
3edde1fbf160556f55804086d25d16801bffb0bab187f18554a945116457a60f,2018-10,Metropolitan Police Service,Metropolitan Police Service,0.06951,51.57857,On or near GAYSHAM AVENUE,E01003653,Redbridge 015D,Investigation complete; no suspect identified
b5690623705202472b2695e5e6dde0bfe64f156cbbf621fe25c454acfcf4bd97,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.249758,51.397659,On or near QUEEN'S ROAD,E01002985,Kingston upon Thames 007E,Investigation complete; no suspect identified
b5690623705202472b2695e5e6dde0bfe64f156cbbf621fe25c454acfcf4bd97,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.249758,51.397659,On or near QUEEN'S ROAD,E01002985,Kingston upon Thames 007E,Investigation complete; no suspect identified
b5690623705202472b2695e5e6dde0bfe64f156cbbf621fe25c454acfcf4bd97,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.249758,51.397659,On or near QUEEN'S ROAD,E01002985,Kingston upon Thames 007E,Investigation complete; no suspect identified
1e38d311b56903eff7ce1b55d568212e0e305717f1e2895e51a6828c24b342ce,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.372845,51.452191,On or near BRACKEN CLOSE,E01003907,Richmond upon Thames 010C,Investigation complete; no suspect identified
0d012ccad726634aba5526906c25db63aa4476ecc2fdfcfe5e694b885e8abf07,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.213704,51.414992,On or near MANDEVILLE CLOSE,E01003385,Merton 011C,Investigation complete; no suspect identified
90605fb1d90a7f6bf78b35b0de031283d9d0eabcb33ce66f40a04117da43db3b,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.338225,51.578677,On or near LOWLANDS ROAD,E01002129,Harrow 023C,Investigation complete; no suspect identified
e19a3638a561a41fe10762b9f75b2f9dd09903311762a13f10bddc0e4877a4b1,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.184478,51.653904,On or near WOODVILLE ROAD,E01000246,Barnet 002B,Investigation complete; no suspect identified
9aaf52496ad447c504a8ef893732c68568ab3f64fcf05ae6b5a190cc3c261678,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.174342,51.589532,On or near ELMHURST CRESCENT,E01000180,Barnet 029C,Suspect charged
ea717f5a23f1e4bc82c2f804a30faaf3572d0113ab96f7effc6a72898140fa1d,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.104101,51.523484,On or near AYLESBURY STREET,E01002724,Islington 022D,Investigation complete; no suspect identified
ea717f5a23f1e4bc82c2f804a30faaf3572d0113ab96f7effc6a72898140fa1d,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.104101,51.523484,On or near AYLESBURY STREET,E01002724,Islington 022D,Investigation complete; no suspect identified
893be9da8d2d5e0109de35b10e3165025d64eb51455888399b9da3eace2ada66,2018-10,Metropolitan Police Service,Metropolitan Police Service,0.017718,51.431335,On or near BALLAMORE ROAD,E01003236,Lewisham 037A,Investigation complete; no suspect identified
