Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d0ffe3bd5bad0654a8ba29a6a2470745291014141f145bd057fb898b4213bbaa,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.270796,51.556274,On or near CAREY WAY,E01000615,Brent 017B,Investigation complete; no suspect identified
e2e0ab3c8855dc912514546264613858771e139ddbfc49b0d144aa1a9dc63696,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.320845,51.421585,On or near DOWN ROAD,E01003836,Richmond upon Thames 022C,Investigation complete; no suspect identified
0a88d2b21223467ade6912fc49f2dfb2b0bf7307b592b95151d88c1e9a1b4032,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.052084,51.646485,On or near KINGSWAY,E01001508,Enfield 012E,Investigation complete; no suspect identified
8fcb1e751aacc521c242458a6630d9d55fe9944bc7f809baa6fff85ed79758e4,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.034408,51.646434,On or near ALMA ROAD,E01001506,Enfield 014B,Investigation complete; no suspect identified
c0e3ea0a9735d2a6440446f4930d028f256da5354383f5260986c8dd80534376,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.114389,51.505458,On or near WATERLOO ROAD,E01003016,Lambeth 036C,Suspect charged
f99ccccb18ca3f3072b18e07d09a931d5b27187bc3bdaad95f6455202a8e4352,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.112469,51.494015,On or near WALNUT TREE WALK,E01003015,Lambeth 002A,Investigation complete; no suspect identified
1a3e05d34c3ef7bfdd956a597a97174f32aeb060fbfda1bda292092a1d75bf50,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.118123,51.557485,On or near Shopping Area,E01002731,Islington 007B,Suspect charged
c34086e69af292f88004e7d11bf027c234a4e28262b9e439c8227d707449f224,2015-04,Metropolitan Police Service,Metropolitan Police Service,0.097221,51.548456,On or near SEATON AVENUE,E01003741,Redbridge 031E,Investigation complete; no suspect identified
dfc9c9c3b412c7303fccabde42facbcbd020f829437f821540a2e7dd7682d06c,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.182664,51.491266,On or near DOVE MEWS,E01002836,Kensington and Chelsea 016D,Investigation complete; no suspect identified
9f00c223628655fea248dd98ac95e18a25f5bba411f2ff1f5fa1539b9b2c72c6,2015-04,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
7e788d57a9ec95f6d4c8090e1ee90efd21e728ad33252177f8b448c863dc6e58,2015-04,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3b5d841a7a6beccdbd71b6d1185dca3a642e59de0ceb4620879070a595986beb,2015-04,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
b62cb58f0f6eae444b28ea5b1f145ad40c5bdf34fc114e8af5d0396efa178cb6,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.21571,51.487179,On or near CHELMSFORD CLOSE,E01001892,Hammersmith and Fulham 016D,Investigation complete; no suspect identified
df1d657394fc5f488ee8a350405769be2f16a12c483b4526834fa431652907cd,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.190275,51.47803,On or near BRITANNIA WAY,E01001923,Hammersmith and Fulham 020D,Investigation complete; no suspect identified
2dae1415a99e0886b0a79112f2fa62974b40b3a41f54389eb735c087727fe3d9,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.21325,51.490405,On or near GLIDDON ROAD,E01001910,Hammersmith and Fulham 014B,Investigation complete; no suspect identified
18872268abd885a7b0253fe1de00fb82790caa1bac96e250ac19915971ca426f,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.251684,51.501641,On or near EMLYN ROAD,E01001859,Hammersmith and Fulham 008A,Investigation complete; no suspect identified
4096c5c08caf0a14d4ef6db9b0e4d80a43632935ea5130fa4a6e69735b49b209,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.030053,51.614194,On or near HOLLYWOOD ROAD,E01004453,Waltham Forest 006B,Investigation complete; no suspect identified
42b1d39a110723d56d8e9925157c682c37d94ec7095b019db8158ce2e10b3d2d,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.031519,51.568267,On or near Petrol Station,E01004422,Waltham Forest 022A,Suspect charged
67304703e5dcc1c2b4420e983da8ec593c66d1d1b695fb97f43d5d2a99448ead,2015-04,Metropolitan Police Service,Metropolitan Police Service,-0.1307,51.511456,On or near LISLE STREET,E01004734,Westminster 018A,Suspect charged
