Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c49f6c0cd0ddf535a6ce7975d81dbbda105fc36dfe23075548a182910c5661c8,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e1672f358a751fad1658acf7a2001d7d21dc4120fe2c137b6cd686c5cb032e2f,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d5dee95fd56b30e982e2a06bcc268ea42ea8d47844de5136ba1652e33ac31eb0,2021-01,Metropolitan Police Service,Metropolitan Police Service,-0.245313,51.513721,On or near BANSTEAD COURT,E01001959,Hammersmith and Fulham 003C,Investigation complete; no suspect identified
68c4fde86fde1fd46fee9d8eb7bc83ffa5807ed396152d42eca1326d2d0d5ac3,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
087829a74802b1cd3817cfc55905620ab5d29094bbe9e5f27c01616b55fafc12,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.086763,51.384046,On or near THE COVERT,E01000808,Bromley 025A,Investigation complete; no suspect identified
54355232ffcdb30618fa579c9a1972879064028f0cd3284da7033721390eb172,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
339ab1e5dbcf7931ff418c01f7a58523407a9e1261685c1e7fd2f640236c39ef,2021-01,Metropolitan Police Service,Metropolitan Police Service,-0.197119,51.480123,On or near ARGON MEWS,E01001953,Hammersmith and Fulham 021F,Investigation complete; no suspect identified
aa8d22a1a8b09a0575700e208dec94a19b5c7fcd7c228e2a353d25f9ec12997d,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8bc853d18a5a887a25cdc73293ffb2240afbb40bb9416ff0aaaa47b55f711b3e,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
90fdce2d904c4872c62562a8d6b098cf30e3fc7420440aa44dabf666e0dcaede,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
2b0d9698e56ffdeecd7246554f262fa27b4ad8521c169205af6ef176ac4c470a,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.048187,51.424215,On or near CATTISTOCK ROAD,E01000785,Bromley 001F,Investigation complete; no suspect identified
4fa472284ca1f34f5f9a17641f636403d449cc58758a7fa8300021436f12050a,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
02412f2327dc89f1190b25e8247778bd144dcb0bfa3c9de4ad3cce661db277a0,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2cdfc3ec09283996222f20d5bb7c7a7e0e5f0cd86e51b203f7893a90ffbeb84a,2021-01,Metropolitan Police Service,Metropolitan Police Service,-0.252219,51.55768,On or near BALLOGIE AVENUE,E01000628,Brent 014F,Investigation complete; no suspect identified
b73dae361856316a9ff9985c98b0e8e1c83759012d9cdbe79774eaa42cd2de06,2021-01,Metropolitan Police Service,Metropolitan Police Service,-0.299009,51.385219,On or near CHAMBERLAIN WAY,E01002997,Kingston upon Thames 016C,Investigation complete; no suspect identified
8ef9a7a753b5160699752186220f4fd340c9ec80e1b3a9e2f5642a9f21e61e06,2021-01,Metropolitan Police Service,Metropolitan Police Service,-0.364316,51.519254,On or near LOVELL ROAD,E01001219,Ealing 029A,Investigation complete; no suspect identified
4beb8a944743919815c236f24c96144f00d8eee1b3208192a176f044beef2193,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
141201f8b96d6e8490acc553ce1851244f2ce4029504c7873abf100b17662607,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
556b4aaf29ec9fe4a21ebbb30a771e2c8b045d59b76371661d552fc069f9292f,2021-01,Metropolitan Police Service,Metropolitan Police Service,-0.000428,51.633891,On or near TOP HOUSE RISE,E01004351,Waltham Forest 001C,Investigation complete; no suspect identified
35a92d8ae25de214c8bb130922cca6da53a02b74fcfeb30cfda749bf4cfec69c,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3df9a2275b31182b6034c459665a2e481198d1a1ab7053bc91e20ac48ff22a99,2021-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
4ce79ac86c8b913a7034c2012fc3f34033ef5fc9dc0e8d28bda4da284a04e159,2021-01,Metropolitan Police Service,Metropolitan Police Service,0.095377,51.527158,On or near HOCKLEY MEWS,E01000092,Barking and Dagenham 019E,Investigation complete; no suspect identified
