Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5784e041b5b2c9e06dd81a6d91dd9e0ee3ed81306f48581645695188457ece21,2019-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
5784e041b5b2c9e06dd81a6d91dd9e0ee3ed81306f48581645695188457ece21,2019-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
c1450b235521627f8d38f54b4320c344d9870077fbd66eac42baa9828f3d1dba,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.072205,51.489898,On or near BUSHWOOD DRIVE,E01004039,Southwark 013B,Suspect charged
18b31e0ed296f3e08d81bef045c7507a0340045cf072bb2654ffe888c7d4ab4b,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.070835,51.47868,On or near PECKHAM HILL STREET,E01003990,Southwark 018D,Suspect charged
9fb37aeaaf6b9520a277dc6b5cc72dcd4fa7334e4df7bf63e7bfb8e150d5ccab,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.107953,51.594677,On or near Parking Area,E01002026,Haringey 016A,Suspect charged
8c0c4d24460cf02da5ddc0bc7316d58a71e0cc0821ec6af297e1598524789724,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.028188,51.483465,On or near PRINCE STREET,E01003251,Lewisham 002C,Suspect charged
15331bf83ab13530b2f8313fb8d35e36b7defa4d1b6c7f2ef75cc94d9dd898de,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.225367,51.505562,On or near HOPGOOD STREET,E01001943,Hammersmith and Fulham 004A,Suspect charged
0c8b6be753d882541b5ef2ec9ad2913542d240a6002bce449ca4e60efb09749e,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.147459,51.468126,On or near DALEY THOMPSON WAY,E01003037,Lambeth 013A,Suspect charged
18b369e54c931358d911d0431d999b4896d4cd044a10213348b31f7bc5d9927b,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.033727,51.535158,On or near GUNMAKERS LANE,E01004233,Tower Hamlets 003D,Suspect charged
da098dc3122302aabd18cdc93b6f7b5b27c7bc4f4e56e34068516896358116fd,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.160073,51.421554,On or near Police Station,E01003393,Merton 008C,Suspect charged
1aee37b706bcfb0b118d3b907ddbedf22ff27bc9267064aef0c7b200ce3e791d,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.172739,51.517199,On or near PRAED STREET,E01033594,Westminster 015G,Suspect charged
623a4df5771e714088a1c943562492e556f5e573db1b6db8e436fe223d1d492b,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.096993,51.523522,On or near MEMEL STREET,E01033490,Islington 022H,Suspect charged
50b7d910bedeedb6909dca4be342c4f6832a2b80ffefb1754ab5e086ada76e96,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.089483,51.486989,On or near BURTON GROVE,E01003972,Southwark 016D,Suspect charged
9aed9ed5b1ba316790b6179b4dfec56605609023a724dbdb49cdd1dbdf09a101,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.095962,51.493973,On or near DEACON WAY,E01032720,Southwark 009F,Suspect charged
96e9a2e9704ca0a425291791385e5c9f83ede65056086e955237bcf8ee57da22,2019-07,Metropolitan Police Service,Metropolitan Police Service,-0.336558,51.58243,On or near BYRON ROAD,E01002129,Harrow 023C,Suspect charged
