Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f1add361c6564eb4db69e17c7035f0e589615a0ec568ba7f3d325a0489245b81,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.173795,51.397003,On or near CRESCENT GROVE,E01003441,Merton 022E,Investigation complete; no suspect identified
7d306553d9ef4a59eb1ac81aae6593bbc9cd981d4fd653b7ac84db729a86f83e,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.20449,51.362029,On or near TATE ROAD,E01004160,Sutton 014D,Investigation complete; no suspect identified
8424dae6e038b68f44016a2ce333733f51bf7f2e8982be9a5aaab7a8af7acb12,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.231666,51.577668,On or near PARK ROAD,E01000307,Barnet 039D,Investigation complete; no suspect identified
8424dae6e038b68f44016a2ce333733f51bf7f2e8982be9a5aaab7a8af7acb12,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.231666,51.577668,On or near PARK ROAD,E01000307,Barnet 039D,Investigation complete; no suspect identified
8424dae6e038b68f44016a2ce333733f51bf7f2e8982be9a5aaab7a8af7acb12,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.231666,51.577668,On or near PARK ROAD,E01000307,Barnet 039D,Investigation complete; no suspect identified
a12a910a6a9e5517b4c6f3a57f493d40c14e03fe1536b13bdea5bbd59f7e4663,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.076647,51.525717,On or near BOUNDARY STREET,E01033706,Hackney 027F,Suspect charged
4df696cd7e39c6304f07b35ae36f693f513c8b14bac48d01cf50c3391fd715d4,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.097694,51.383769,On or near Prison,E01001110,Croydon 020D,Investigation complete; no suspect identified
7f95bee988fd46b36a4119a045bcc921fd3f3f3284b130bc2779e932e71f95da,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.057321,51.534382,On or near MARE STREET,E01004197,Tower Hamlets 002A,Investigation complete; no suspect identified
5e3e159a7415a3afd7610c49b5e0091a6fd57a8a00d60965721143b5bd5d1801,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.057321,51.534382,On or near MARE STREET,E01004197,Tower Hamlets 002A,Investigation complete; no suspect identified
5b40af9ce3c65da7af9b281882cbe2778c5b9a99b41ed28cac3b061c52d1c4d4,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.134768,51.566024,On or near FLOWERS MEWS,E01002770,Islington 004B,Suspect charged
