Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
010060569846f55e2723b1a9b7c1e10f585a9c98af0ab4c0a7a9f41056065dac,2022-05,Metropolitan Police Service,Metropolitan Police Service,-0.092677,51.586066,On or near WEST GREEN ROAD,E01002043,Haringey 026A,Investigation complete; no suspect identified
a688128c20358a2d0f269c820d1ee330cb312592f861da1fd275f0997503c274,2022-05,Metropolitan Police Service,Metropolitan Police Service,-0.044174,51.434336,On or near PEARFIELD ROAD,E01003312,Lewisham 027D,Suspect charged
22f6fd9c4d57c1b4d5dd1edd1a281b8f3c2f416f3e317bcfd0f66e39b0e06ba4,2022-05,Metropolitan Police Service,Metropolitan Police Service,0.074816,51.550248,On or near ILFORD LANE,E01003729,Redbridge 032B,Investigation complete; no suspect identified
975661d6b50a179ed1b343449063f72616631dfe55358e42c532e73a830f6746,2022-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
19d502325fc2cf42a9847ad253e1b15e5944d982b1f949c9f664d9f169aae12f,2022-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
51dc1aceabe077d03da3be5e21e209bf1d196291337bf74c1a2ca91512f3a921,2022-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
614b1ef6ac2008328194257e6099b38ede5b66a0800f2693a22d6740c033d260,2022-05,Metropolitan Police Service,Metropolitan Police Service,-0.153819,51.517074,On or near Parking Area,E01004714,Westminster 011B,Investigation complete; no suspect identified
a47a74da77423eb7ada7299386d80befd0f4a8efa6231aa6ff305549ddc80d0b,2022-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
8fd20610371070d2107987ba23cf2457543d813e24775ba26899493877163ea7,2022-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fccde8d7664a56ebb70588111e98ad532cd44e528038bd898fa01752ee4f1ab0,2022-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
ae115cd64077a939e55fa92d6153b3c30a6bbae03f5a9cfab7d482848b283f85,2022-05,Metropolitan Police Service,Metropolitan Police Service,-0.245927,51.505242,On or near VALETTA ROAD,E01001861,Hammersmith and Fulham 006C,Investigation complete; no suspect identified
2951fbe1c5aa389213a2cc7e378de4e1e1af43bb20d80ab9d9c5d2930d4aebf1,2022-05,Metropolitan Police Service,Metropolitan Police Service,-0.240151,51.502556,On or near DAVISVILLE ROAD,E01001863,Hammersmith and Fulham 006D,Investigation complete; no suspect identified
f7ea2099552a1f4cdd9cc14278651d6133c823624583d25b186f573b8bc140a4,2022-05,Metropolitan Police Service,Metropolitan Police Service,-0.242274,51.500178,On or near ASHCHURCH PARK VILLAS,E01001930,Hammersmith and Fulham 008D,Investigation complete; no suspect identified
b2cd998a8c020261aa798d858a33b7fb2f522102dc41706df595b56bcc0ea77d,2022-05,Metropolitan Police Service,Metropolitan Police Service,-0.228936,51.507909,On or near SWINDON STREET,E01001946,Hammersmith and Fulham 004D,Investigation complete; no suspect identified
681ef91a073e2ce5b35b47f128c65e7ae0bc832f23f992b1d958ff1e9d677dc3,2022-05,Metropolitan Police Service,Metropolitan Police Service,-0.227777,51.50398,On or near LIME GROVE,E01001941,Hammersmith and Fulham 005C,Suspect charged
0beb45a21810f3745ac804586c2c5b2593d15a4b89e3b159f2873517b3e543ee,2022-05,Metropolitan Police Service,Metropolitan Police Service,-0.081254,51.539236,On or near DOWNHAM ROAD,E01001753,Hackney 025B,Investigation complete; no suspect identified
