Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
73f262f9ec01e4636a1a91b995bae00d39609aa2749544d5a7b165582a2a5859,2021-07,Metropolitan Police Service,Metropolitan Police Service,0.043734,51.563159,On or near SUNDERLAND WAY,E01003790,Redbridge 027A,Investigation complete; no suspect identified
bdd93a11a64ea2e84fb2aae10885db4cf35cd1327178894259b9ccb2a7588755,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.003059,51.424011,On or near DOWNHAM LANE,E01003243,Lewisham 038D,Suspect charged
5997fda88981d4f61ee6f433891d3bc0cda7c0990cd527b30e6f1a75c8f4a9b5,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.0104,51.456015,On or near CAMPSHILL PLACE,E01003291,Lewisham 012D,Investigation complete; no suspect identified
9f1ffff7d7c80060a0ed9434f94db9933494bb689a29914c78f247bd6a2dfb05,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.035625,51.490037,On or near WINDLASS PLACE,E01003244,Lewisham 001A,Investigation complete; no suspect identified
23887c84e738b5d64e23b039b3719e68f86f1a23b66b6733c19da1a913bad083,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.043452,51.448523,On or near LESSING STREET,E01003226,Lewisham 019A,Investigation complete; no suspect identified
2e3a35d9fe4dd83cfeb5bbd640ec7760005afd295d15a3246819e733649dc596,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.100288,51.500104,On or near KING JAMES COURT,E01003927,Southwark 002A,Investigation complete; no suspect identified
2e3a35d9fe4dd83cfeb5bbd640ec7760005afd295d15a3246819e733649dc596,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.100288,51.500104,On or near KING JAMES COURT,E01003927,Southwark 002A,Investigation complete; no suspect identified
2e3a35d9fe4dd83cfeb5bbd640ec7760005afd295d15a3246819e733649dc596,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.100288,51.500104,On or near KING JAMES COURT,E01003927,Southwark 002A,Investigation complete; no suspect identified
1b934d205afc1aa9aec57c19d096abf7fd99c3f53643584daad492226db9a738,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.101812,51.47834,On or near FARMERS ROAD,E01003926,Southwark 021F,Investigation complete; no suspect identified
1e8501cacbce0a9f1c2aeac54972b20bd779f31a36396fe10bfabbc2ccb545fb,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.057798,51.465551,On or near BROCK STREET,E01004001,Southwark 026B,Investigation complete; no suspect identified
27f27e954c77d7426f874157e23dc1b2afb84b3f95e59ee14c23bad1036c6356,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.098479,51.525551,On or near Parking Area,E01033489,Islington 022G,Investigation complete; no suspect identified
27f27e954c77d7426f874157e23dc1b2afb84b3f95e59ee14c23bad1036c6356,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.098479,51.525551,On or near Parking Area,E01033489,Islington 022G,Investigation complete; no suspect identified
6fe968a1e6351d499380055f4e30f9632cb8cc218ec5dd0a9d1d47fa3d76e240,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.092413,51.522026,On or near Supermarket,E01002704,Islington 023D,Investigation complete; no suspect identified
c46538ff110b654f81d1560d41cd71f77774370def2dad010f83a7e75a2132e2,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.076437,51.51905,On or near BRUSHFIELD STREET,E01004307,Tower Hamlets 015B,Investigation complete; no suspect identified
e53d2f9e74c1aca38eeca38fa83cabc9f263b2e3335d8c670c4b3c19cc5fbf57,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.031897,51.526773,On or near TREDEGAR SQUARE,E01004232,Tower Hamlets 003C,Investigation complete; no suspect identified
62284b88f2f701f7ceaacbffa490871a7a204abdda82523a45eb6dd27c903cbb,2021-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f2c7a303f051b6fabc8d43bc9670745a42b4f54f3ab8d9a01a3755a0699c3cdc,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.059207,51.525636,On or near WILMOT STREET,E01004211,Tower Hamlets 013D,Investigation complete; no suspect identified
cb0be17947c0a64b2e07fd9a077863beefa69a2afc4eae24090a16b9469b58ad,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.018903,51.520889,On or near BROCK PLACE,E01004242,Tower Hamlets 012C,Investigation complete; no suspect identified
12ac96ece7b8d538f64625059476e8fbe802ac4ba98edf345e4cfd61a893c380,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.03652,51.529215,On or near STRAHAN ROAD,E01004230,Tower Hamlets 003B,Investigation complete; no suspect identified
aa227c4648216ac0a26243760fff7b600fb570fb21d47234189f0a11e1137444,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.03899,51.532134,On or near VIVIAN ROAD,E01004234,Tower Hamlets 003E,Investigation complete; no suspect identified
683cd1f84f78fdd43634f25d8098276f63b0962de1931cba21afa8674539b8a6,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.056825,51.532467,On or near Nightclub,E01004197,Tower Hamlets 002A,Investigation complete; no suspect identified
481d735e5376253393c7bb63d68afc8d5e93de8f0e4ff0ea2bab597a5626d0bc,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.059199,51.532938,On or near THE OVAL,E01004197,Tower Hamlets 002A,Investigation complete; no suspect identified
25bd01ee68512a728b691803af516697e1234f6385e6a09f16951c1d04600d8f,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.035711,51.519867,On or near COPPERFIELD ROAD,E01004270,Tower Hamlets 014B,Investigation complete; no suspect identified
a5b2b36765546dae742ac8f421a4fefad7dc78e81bdac5cef7f2519d29060fb6,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.018918,51.515233,On or near ELLESMERE STREET,E01004250,Tower Hamlets 020D,Investigation complete; no suspect identified
92e30a6e74ec21634c59647a2a90c67a73c1f742c9b62a13845b5f273ca3cb8a,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.1864,51.357425,On or near AMBLESIDE GARDENS,E01004151,Sutton 021D,Investigation complete; no suspect identified
765b4c295c21c8ec777d61ba3a36f60ec6c9306262f43287cdbbcc1ae530b467,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.242395,51.370724,On or near BRIDGEWOOD ROAD,E01004117,Sutton 006A,Investigation complete; no suspect identified
8b581a8dda952252c04efc7917324ec089a0ec81384ba2871132edd6f3889acf,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.079452,51.377006,On or near ELGIN ROAD,E01000978,Croydon 022D,Investigation complete; no suspect identified
c29948ca6b9654f5d1899a164cdb8e2894532d2e62baebcbf6fa075460f37d9d,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.192076,51.510422,On or near Further/Higher Educational Building,E01004693,Westminster 017B,Investigation complete; no suspect identified
a8a67726d8c708ff03ea2d8e1c3b15be6dc7fb7f30c093f980bb1b01294531b9,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.16239,51.515761,On or near STOURCLIFFE STREET,E01004663,Westminster 012E,Investigation complete; no suspect identified
035fd6b25d3944d7ae6f3f5c9c325b79ec2f2eea9b1525e5beaf33610f290daa,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.20748,51.487674,On or near MAY STREET,E01001909,Hammersmith and Fulham 015C,Investigation complete; no suspect identified
6de3cb3fc7aaf22d071e900734e25b51a872fbe0d32a40424106d778e9d58f58,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.037321,51.530362,On or near OLGA STREET,E01004230,Tower Hamlets 003B,Investigation complete; no suspect identified
20463d26c89eef102373c9e230bd966c4880069ff03d3acc31ef78942e66323d,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.23814,51.501276,On or near GREENSIDE ROAD,E01001863,Hammersmith and Fulham 006D,Investigation complete; no suspect identified
7d807054a0cc710377d18e67767d1e0bcada07598aee3341c2784950eabb9015,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.215711,51.477197,On or near CHILDERLEY STREET,E01001904,Hammersmith and Fulham 022A,Investigation complete; no suspect identified
dd0c903ae5358e98300e36c23ecdf0a14625e02687616968018fcd7dfb1251a1,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.190352,51.470631,On or near CRANBURY ROAD,E01001935,Hammersmith and Fulham 023A,Investigation complete; no suspect identified
bd0214a8940fc89b1e9230740474f6cab2d1720802761432f9ed17901bba220e,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.338806,51.590051,On or near MARLBOROUGH HILL,E01002180,Harrow 013B,Investigation complete; no suspect identified
3d66c0a898ca13e6cf962c57ae754329dfd59a7b6240945dd347cf1effb71f22,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.180023,51.406318,On or near ROCK CLOSE,E01003377,Merton 012C,Investigation complete; no suspect identified
8e4d4244438e6aad944375f387fa78a195a5f43be4da284947b76fa90f6d2bbf,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.200052,51.395341,On or near ROSEDENE AVENUE,E01003449,Merton 024B,Investigation complete; no suspect identified
6f148b3cf4b5eb985243665018c021e233153ab2c339e2dc7b1371cff83c7b67,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.212658,51.500405,On or near RUSSELL GARDENS MEWS,E01002866,Kensington and Chelsea 009B,Investigation complete; no suspect identified
5f24392dd94e94a92115c25a03033f6a90d55bfb960728a274d5d585d41949d7,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.21021,51.514324,On or near BLENHEIM CRESCENT,E01002874,Kensington and Chelsea 007D,Investigation complete; no suspect identified
0cf8cbb1cfe0a15a22d64979d188d1082eedb7a9cd3c6c35207f089746fccbcf,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.20825,51.497802,On or near FAIRFAX PLACE,E01002867,Kensington and Chelsea 009C,Investigation complete; no suspect identified
0c3ee72aa46d4ed86c78f7b44c426516fa583872b13595f7aa883d9f1fef0044,2021-07,Metropolitan Police Service,Metropolitan Police Service,0.172977,51.600854,On or near CARDIFF CLOSE,E01002303,Havering 003B,Investigation complete; no suspect identified
c0df8430f39792a514cab182c7cc67a30691aa35b70b61eeac9b0936d2c03816,2021-07,Metropolitan Police Service,Metropolitan Police Service,0.023255,51.552327,On or near CLINTON ROAD,E01003546,Newham 001C,Investigation complete; no suspect identified
7a6753d843d443643509d10ad4b101cc12281b076258eaf1c51a1f9008b1e3db,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.124473,51.625435,On or near THE GREEN,E01001521,Enfield 028A,Investigation complete; no suspect identified
a405f9ba74a0007a5334d4fcc40d32a2bc709f796d3bef49c60bdfbb3e9e091d,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.049637,51.65265,On or near BROADLANDS CLOSE,E01001440,Enfield 012A,Investigation complete; no suspect identified
f3d42903ab1eedb04200911ed76f0a735e92d37070fc672d6cb59f3551e4b081,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.302722,51.509674,On or near BALMAIN CLOSE,E01001236,Ealing 020E,Investigation complete; no suspect identified
364de3f73e3b96df7dff7821cb8e52eeab7aafd41bd252ffa611622ae5242e34,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.35615,51.533069,On or near GREENFORD GARDENS,E01001268,Ealing 012D,Investigation complete; no suspect identified
1d679f94b7017e6b195499947e1b6c0c3a3ff848e3a97ddffea7eef7f9d407e5,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.049413,51.646756,On or near QUEENSWAY,E01001508,Enfield 012E,Investigation complete; no suspect identified
875a507e0081e7ae201b5422559aece48f0fa01a26c7e56622688da0b5dbd049,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.09556,51.63103,On or near QUEEN'S AVENUE,E01001569,Enfield 022E,Investigation complete; no suspect identified
e60701e92dc9dfe6e9adb32ba33016f376e0dc57afff00559400971876dcbc62,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.117673,51.615893,On or near ELMWOOD AVENUE,E01001527,Enfield 036F,Investigation complete; no suspect identified
73386552405157b71bcf5d801f645aef707a0202a373bdbfc10948074f732813,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.045134,51.66859,On or near DELL ROAD,E01001548,Enfield 002D,Investigation complete; no suspect identified
bc43cd081d9d54e940bda3b7f0792fd43224be30829b811568942ac0c0e15ab0,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.050369,51.643678,On or near LINCOLN ROAD,E01001508,Enfield 012E,Investigation complete; no suspect identified
ff52aa9dcb00963674bfb91b567a31b5f77a79aacb856dc92a99fb509cdc2027,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.057258,51.620799,On or near FRASER ROAD,E01001426,Enfield 030B,Investigation complete; no suspect identified
8dd18fd3f549755e519e894a8ae0b575a88955da67089129d52f034f856ce5ea,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.040662,51.666321,On or near EASTFIELD ROAD,E01001441,Enfield 006B,Investigation complete; no suspect identified
3f2e4c49f774325bb546cbf10b66556e48cd36385d17d278005adce7b6a21cb9,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.078392,51.65262,On or near RIVER FRONT,E01001536,Enfield 008B,Investigation complete; no suspect identified
74d06daeac1fed193b5725a581504e3f769993cc5caa4f74451b3cadd51b4dd0,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.098328,51.652936,On or near MILLERS GREEN CLOSE,E01001474,Enfield 010E,Investigation complete; no suspect identified
598f32d03175b0e4f6893cfee3555681545b91dd30626f0d9f883647b9228df7,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.053971,51.629413,On or near ELSTREE GARDENS,E01001487,Enfield 023C,Investigation complete; no suspect identified
1d750d3be9bfc9bd59476966c908cf512ff29dec4d576bcd50b25f695e600870,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.068058,51.624331,On or near NORTHERN AVENUE,E01001423,Enfield 027A,Investigation complete; no suspect identified
53507eaf5e38dc7a2c7fb376789cb436b4040cd106ae4325db8cbbac34384e27,2021-07,Metropolitan Police Service,Metropolitan Police Service,0.118912,51.544694,On or near LILLECHURCH ROAD,E01000074,Barking and Dagenham 012C,Investigation complete; no suspect identified
631f282f3ee49431b3d32a95e0ee7810a45149059c144a68ddd4bff5ebb7e6cf,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.011417,51.574583,On or near HIGH ROAD,E01004420,Waltham Forest 020C,Investigation complete; no suspect identified
e2e0e04f4b59d923cd8130738db66fe6805fbd801c92d80e5df0706038283062,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.010663,51.575334,On or near ATKINS ROAD,E01004365,Waltham Forest 020A,Investigation complete; no suspect identified
e2e0e04f4b59d923cd8130738db66fe6805fbd801c92d80e5df0706038283062,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.010663,51.575334,On or near ATKINS ROAD,E01004365,Waltham Forest 020A,Investigation complete; no suspect identified
1659019698787ce478c699c2cc29bcaad44a475033fbb3cf97474ae9c81ed0f8,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.086648,51.554683,On or near ADEN GROVE,E01001738,Hackney 012C,Investigation complete; no suspect identified
57ae410c3d436b0ac3e67e8fe054812f472c2c9276fdc3f22577c1c0efcb9d1e,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.086779,51.553274,On or near LIDFIELD ROAD,E01001739,Hackney 012D,Investigation complete; no suspect identified
f3ddf7609e5a5e9d501c6c5d2565142caaa12838f6c5321f6c4a6c69e8d24d7e,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.096229,51.561188,On or near MOUNTGROVE ROAD,E01002742,Islington 006A,Investigation complete; no suspect identified
9578af853a3c8db964066b1461bef4151044069be84e1839d81d25906775955f,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.076542,51.54531,On or near NIMROD PASSAGE,E01001756,Hackney 021E,Investigation complete; no suspect identified
9d2e79eae00a1423677972e5a9d84fc1d28c4c3775cb6a6a726f9320dd386616,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.072755,51.556416,On or near AMHURST ROAD,E01001833,Hackney 014D,Investigation complete; no suspect identified
fdbc1a08d1d7c8397b3dc3ff5f5bb373b31ae8290084af9ba277241d70327f5c,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.08017,51.544758,On or near BUCKINGHAM ROAD,E01001756,Hackney 021E,Investigation complete; no suspect identified
746ad3388840c3861fcbd2d6b865e2c8d7bc0f95b58e56b8fe5886d0207c5399,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.077149,51.553818,On or near PRINCE GEORGE ROAD,E01001835,Hackney 014F,Investigation complete; no suspect identified
bb8fa7d33e35eba6c28b0cfc56e4c69b7ed06320bb7b53455577461c313a671c,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.056245,51.538977,On or near Petrol Station,E01001839,Hackney 023C,Investigation complete; no suspect identified
1980308bfd4851498fb2d4b51d8e40c0b351bd94989df89ca362b816cab76df8,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.084414,51.538155,On or near BALMES ROAD,E01001753,Hackney 025B,Investigation complete; no suspect identified
4eddadf4c2b45ec35284d45181a43238e148c28bda584788c137715d8001024c,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.076995,51.553374,On or near BELGRADE ROAD,E01001835,Hackney 014F,Investigation complete; no suspect identified
3c46a0da0eabdbf55c679fe0a5a6aa7143d5e09598f4f677663bf273e4e2838a,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.049236,51.537314,On or near SKIPWORTH ROAD,E01001837,Hackney 023B,Investigation complete; no suspect identified
55ae605b076e5113e76901dfe4d547b7b729cf07746cbfd978a30a397cc941e0,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.071776,51.546472,On or near GHENT WAY,E01001748,Hackney 020A,Investigation complete; no suspect identified
ccd48a50662f9888de7a6f45fe035de004856989ca30e5a5b2231d857a6f3499,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.085008,51.546671,On or near HALIDAY WALK,E01002776,Islington 014E,Investigation complete; no suspect identified
e5ee4e43b08f02b66c4ae26db4ed33c17a6ca94df70e8454c8d173bd77c8e9be,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.085008,51.546671,On or near HALIDAY WALK,E01002776,Islington 014E,Investigation complete; no suspect identified
86b3490f075beb779a84ee4fe11b98d3d05a44615c13445cbb93b65fea5a0a84,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.075687,51.559405,On or near DYNEVOR ROAD,E01001830,Hackney 014C,Investigation complete; no suspect identified
86b3490f075beb779a84ee4fe11b98d3d05a44615c13445cbb93b65fea5a0a84,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.075687,51.559405,On or near DYNEVOR ROAD,E01001830,Hackney 014C,Investigation complete; no suspect identified
86b3490f075beb779a84ee4fe11b98d3d05a44615c13445cbb93b65fea5a0a84,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.075687,51.559405,On or near DYNEVOR ROAD,E01001830,Hackney 014C,Investigation complete; no suspect identified
bf279c56e796b1e29ccb4e592bd060a14849d3837f7b4bc88ea4bb52c40571be,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.135154,51.61369,On or near HIGHVIEW GARDENS,E01001528,Enfield 032B,Investigation complete; no suspect identified
d624294400ce7ed3f4a14e2c1877173bbe1a307f176d099d195c8f9dd71b47c9,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.013666,51.671902,On or near WARLOW CLOSE,E01033150,Enfield 003G,Investigation complete; no suspect identified
4bafdfdd0bca9495ae66d1828767e42868257b168d193aa699c6d9803ef67689,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.078392,51.65262,On or near RIVER FRONT,E01001536,Enfield 008B,Investigation complete; no suspect identified
1b5d40aca2c975b1b55469c56f5498551a2c9535000a4a5e3ba115489d40185d,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.09955,51.681083,On or near ROSEWOOD DRIVE,E01001412,Enfield 004C,Investigation complete; no suspect identified
02f68adc088a7f7028205ad0ab76160dc653ae5cc3a76e71ac535f2c64770beb,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.055033,51.559631,On or near PROUT ROAD,E01001792,Hackney 011A,Investigation complete; no suspect identified
c76840278192d19d621c9da1762cd491b8aba484535939a276fb9d1104fd7e75,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.041551,51.55813,On or near RUBY CLOSE,E01001787,Hackney 013B,Investigation complete; no suspect identified
31b9534d12b71ad86ee0dd3d2c88c7fa93d49d0e0385745fc8e95e670252cc78,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.067263,51.547127,On or near MADINAH ROAD,E01001749,Hackney 020B,Investigation complete; no suspect identified
31b9534d12b71ad86ee0dd3d2c88c7fa93d49d0e0385745fc8e95e670252cc78,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.067263,51.547127,On or near MADINAH ROAD,E01001749,Hackney 020B,Investigation complete; no suspect identified
c24a0c888b7d20241331583a260711d06400c0ddb3b3b28cb678d5273ae76466,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.076007,51.546371,On or near KINGSLAND PASSAGE,E01033700,Hackney 021H,Investigation complete; no suspect identified
ee3867c99ace3e553b44d84a9607df379d212a0a66a9606eb5f869480c9a2a5e,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.080495,51.531562,On or near HOMEFIELD STREET,E01001784,Hackney 027E,Investigation complete; no suspect identified
f322d62cfebb3135cc3ff3a5dee75224c9b4cfb69cd46168134d851199123121,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.075948,51.537512,On or near ACTON MEWS,E01001773,Hackney 025E,Investigation complete; no suspect identified
f59d9077f0352382a5f98972d46a32cc467c83c1a5ef092102c78b8443151aea,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.087202,51.563487,On or near Park/Open Space,E01001803,Hackney 008C,Investigation complete; no suspect identified
5f07f26e40be84566e4cd85503cc5bd06a602132fb5dbd1c748a5b5684c79fb1,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.041551,51.55813,On or near RUBY CLOSE,E01001787,Hackney 013B,Investigation complete; no suspect identified
5923c1e639ca5dc95898ac2fa75e07a8a416d2d36c95930f3afe56dffe8f580d,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.085696,51.537501,On or near CANAL WALK,E01001752,Hackney 025A,Investigation complete; no suspect identified
2db7619d182215c1a97c35c356ca57b13d995a100c411d2dff8e42b302d3bb55,2021-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5a3b5e50105645aca69ee1a36f41ee3d2592b32f90630af010867eaac4fb9aee,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.021497,51.500942,On or near MARSH WALL,E01032771,Tower Hamlets 033B,Investigation complete; no suspect identified
997fdf74b994fb7f70af0b46e431a5eff1ad99821e675c16f44be2a0a9a862de,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.028047,51.514433,On or near Supermarket,E01004273,Tower Hamlets 014E,Investigation complete; no suspect identified
f3556b20d2b34184502af2e23e0c91b5cb078ca8edfb9e130a2d5bee79ec3396,2021-07,Metropolitan Police Service,Metropolitan Police Service,0.121051,51.391111,On or near CROCKENHILL HILL,E01000721,Bromley 019C,Investigation complete; no suspect identified
f3556b20d2b34184502af2e23e0c91b5cb078ca8edfb9e130a2d5bee79ec3396,2021-07,Metropolitan Police Service,Metropolitan Police Service,0.121051,51.391111,On or near CROCKENHILL HILL,E01000721,Bromley 019C,Investigation complete; no suspect identified
3768186954f4bdde674848979d7c74b486ead13553b00ddc5bb45a696e384f0d,2021-07,Metropolitan Police Service,Metropolitan Police Service,0.111222,51.384948,On or near WELLINGTON ROAD,E01000725,Bromley 023B,Investigation complete; no suspect identified
b1f7d7f25de2a091725851695f75f5a93478d70aec59347df3fce9a18f5d4f9d,2021-07,Metropolitan Police Service,Metropolitan Police Service,0.020587,51.409937,On or near HORSLEY ROAD,E01000823,Bromley 008E,Investigation complete; no suspect identified
e665ca9f5cfc7266cf618329322dbc1aa7c0d80a7077c45a3c6b1a7841c74ce7,2021-07,Metropolitan Police Service,Metropolitan Police Service,0.106321,51.413715,On or near LULLINGSTONE CLOSE,E01000735,Bromley 014C,Investigation complete; no suspect identified
e857f2ab428529bd8053298c741492da6f4d36071b2fdb58c3fbcbf5f5ca28c3,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.085054,51.472384,On or near DAGMAR ROAD,E01003915,Southwark 024C,Investigation complete; no suspect identified
342ceed5470601cd91b7033071e9d114f70a0ad1bcb8246eaf03d5ce0590ec9b,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.150205,51.352084,On or near HOLLY CLOSE,E01004181,Sutton 020E,Investigation complete; no suspect identified
bee50ed31d9de9206d171a69a29ba0505415bfe93af742a744c20356e6fcac4b,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.118489,51.339609,On or near FOXLEY LANE,E01001092,Croydon 037B,Investigation complete; no suspect identified
046b7f7a3ad9f14f23aba3cbcb05e781d3a5d6e39ee581dd8a4aea93fb70754e,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.104759,51.534375,On or near GATEWAY ARCADE,E01002803,Islington 020E,Suspect charged
046b7f7a3ad9f14f23aba3cbcb05e781d3a5d6e39ee581dd8a4aea93fb70754e,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.104759,51.534375,On or near GATEWAY ARCADE,E01002803,Islington 020E,Suspect charged
1926f779c0f70cc07378a85e668ac69433c5b8e8440940498526adeff9b31812,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.248969,51.607746,On or near SPALDING CLOSE,E01000133,Barnet 021C,Investigation complete; no suspect identified
fcc2a6e79a80589de282c5bed8fabb8ecda6f57408f5700e24746a71c3a91808,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.230814,51.576207,On or near STURGESS AVENUE,E01000307,Barnet 039D,Investigation complete; no suspect identified
86727f259ea09363be3eca66c10b212599a595ef865aa78939e03ab6c1799ff4,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.205051,51.652412,On or near CATTLEY CLOSE,E01000292,Barnet 001E,Investigation complete; no suspect identified
e0c330715b18f9816e3ad6592f20fe3dd93f85051565c0f54a247c26fecadb1b,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.172393,51.600311,On or near CHAMBERS GARDENS,E01000184,Barnet 027C,Investigation complete; no suspect identified
e0c330715b18f9816e3ad6592f20fe3dd93f85051565c0f54a247c26fecadb1b,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.172393,51.600311,On or near CHAMBERS GARDENS,E01000184,Barnet 027C,Investigation complete; no suspect identified
2388ca98de28eff595b8c292f907e0f94cebd39e2b755b605f58bdcb7eae0a9b,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.122802,51.613412,On or near BOWES ROAD,E01001535,Enfield 028E,Investigation complete; no suspect identified
2388ca98de28eff595b8c292f907e0f94cebd39e2b755b605f58bdcb7eae0a9b,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.122802,51.613412,On or near BOWES ROAD,E01001535,Enfield 028E,Investigation complete; no suspect identified
2388ca98de28eff595b8c292f907e0f94cebd39e2b755b605f58bdcb7eae0a9b,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.122802,51.613412,On or near BOWES ROAD,E01001535,Enfield 028E,Investigation complete; no suspect identified
f23ccc3778ef9fa6428f7ee905e81f794dbdbc540919db5e4d84d5d37c8d2961,2021-07,Metropolitan Police Service,Metropolitan Police Service,-0.141654,51.588219,On or near ST JAMES'S LANE,E01002023,Haringey 021C,Investigation complete; no suspect identified
